text,sentiment
two men are asked to stop this threat,negative
one is artemus gordon kevin kline an inventor who uses his intellect and array of disguises to best his opponents,negative
among his creations are false breasts and the bulletproof vest,negative
the other man is jim west will smith who prefers the shootfirstthenshootsomemore method of investigating,negative
although their individual talents must be combined to achieve success their interaction with one another merely seemed like a second rate twoman vaudevillian act,negative
for example there is a scene where west being more debonair than the reserved gordon notes that the fake breasts should be filled with water rather than buckwheat which is what it is currently filled with,negative
now touch my breast west says,negative
gordon does so and then softly coos his approval,negative
i found myself groaning at this kind of silliness,negative
the script fails to generate any sense of drama humor or fun for that matter,negative
i did enjoy klines reserved performance but was surprised at how much latitude they gave to smith,negative
could it be that will smith is just so bankable that hes not even required to act,negative
it was as if the director was yelling will smith do your own thing and,negative
action,negative
heres an example,negative
in this scene will smith is about to be hanged by a group of angry white people,negative
he must endear himself to the crowd to escape,negative
the director yells will smith do your own thing and,negative
action,negative
in another scene he has to masquerade as a belly dancer in order to save his comrades,negative
will smith do your own thing and,negative
action,negative
worse still the final battle scene aboard the mechanical tarantula is a horrid mess,negative
there are cogs spinning and pulleys pulling and levers going up and down everywhere you look,negative
theres actually a lot of imagination at work in this film,negative
there are some genuinely clever inventions and gizmos introduced but all of this imagination is wasted in a film that is visually cluttered and dramatically flat,negative
and thats too bad because if there was more focus on the story rather than will smith just doing his thing this film might have been palatable,negative
as it turns out wild wild west is the wild wild worst and receives my vote for biggest disappointment of the year,negative
billy crystal reappears in yet another high concept comedy,negative
he tries to infuse some life into it but it gets bogged down with sentimentality and a lack of sophistication,negative
sammy billy crystal is a struggling agent at the end of his ropes,negative
hes separated from his wife serena kathleen quinlan and down to his last serious client in a lowbudget film shooting in romania,negative
but in a turn of bad luck sammy wrecks his car only,negative
to be mysteriously saved by a giant gheorghe muresan,negative
but this giant has a heart of gold,negative
he leads a solitary life helping out the monks at a local monastery,negative
his only longing is for his long lost love lilianna joanna pacula who has since moved to america,negative
sammy seeing a golden ticket convinces max to become an actor represented by sammy of course and come back to america,negative
and so sam and max bounce from pathetic job to pathetic job with sammy dangling a meeting with lilianna as a carrot before maxs nose,negative
but slowly sammys deceptions begin to haunt him,negative
but will he develop a conscience before the innocent max becomes disillusioned,negative
the humor in my giant isnt the worlds greatest,negative
mostly it falls under the category of boy hes,negative
so big,negative
and that can only go so far no matter how hard the talent tries,negative
still its slightly amusing parts are longed for when the movie gets bogged down in sappy moments,negative
the films best moment and thats not saying much is a bit part by steven seagal playing himself,negative
between executive decision and this all of seagals best roles have been cameos,negative
maybe he should consider a change of work steven seagal the character actor,negative
gheorghe muresan isnt a natural actor at all and his thick cottonmouthed accent certainly doesnt help,negative
in fact the only thing he adds to the role is his immense stature,negative
originally the concept was designed several years ago for andre the giant,negative
andre also had a hefty accent but he displayed a knack for comedy in the princess bride something,negative
muresan should have studied for some pointers,negative
why does billy crystal continually get caught in these pathetic comedies,negative
hes proven that he can be much funnier than these formulaic films allow him to be and yet like a glutton for punishment he keeps coming back,negative
that doesnt mean we have to,negative
everybody in this films thinking of alicia,negative
no this is not a documentary on those of us after we first saw the cryin video,negative
this is one of those erotic thrillers but not like one starring shannon whirry or shannon tweed,negative
first off theres zero sex almost no nudity and its not as wellplotted as one of those tweed flicks,negative
well anyway,negative
the plot,negative
alicia plays well the babysitter who is taking care of some kids one night while the parents j t,negative
walsh and lee garlington go out to a party,negative
the film trying to be like one of those introspective erotic thrillers shows every characters thoughts except alicias,negative
the thing is alicias in most of them in most cases and the thoughts arent too kosher,negative
first off theres her boyfriend jeremy london who gave one of the alltime lousy performances in mallrats and is only a notch better here whos a dorky kid who hangs out with a kind of bully played by nicky katt from suburbia who shows hes got that quiet creepiness down pat once again,negative
they decide they want to crash her babysitting job looking for the typical babysitting hankypanky,negative
somethine like that,negative
the film intercuts between the subplots alicia babysitting nicky and jeremy the party and each characters thoughts,negative
we get to see jeremy and nickys dreams of doing a little threeway with alicia j t,negative
thinking of coming home to find alicia naked in the bathtub she has it all covered up the little tease and worst of all lee garlington dreaming of that hunk george segal,negative
it even shows them in bed together,negative
yea,negative
i so wanted to see george and lee garlington in bed though i guess im used to george after seeing her and mary tyler moore fooling around in flirting with disaster,negative
the ending is some kind of big tragedy thing but come on,negative
like we care about any of the characters,negative
the only interesting one is alicia mainly because shes alicia and we mostly see her in the fantasies,negative
so i guess shes some kind of mystery or something,negative
but she is never explored further,negative
so basically this film is just a series of mastabatory images sometimes featuring a nonnude alicia once again sadly sometimes featuring a scantilyclad george segal once again sadly,negative
i watched this on one of those free previews of showtime or cinemax one night and let me tell you it is the only way to watch this film,negative
i mean theres a reason they put these kinds of films on late at night theyre just as good as sleeping pills,negative
and this one is one big fat waste of time even for an alicia film,negative
the crown jewel of 1970s irwin allen disaster movies the poseidon adventure features an allstar cast including gene hackman and ernest borgnine spouting some of the most laughable dramatic dialogue in movie history while trapped on a cruise ship,negative
the story begins on the u s s,negative
poseidons big new years cruise where we are introduced to the ensemble of people who will soon be the only passengers left alive,negative
lets see theres the new age preacher hackman who advises people to pray to that part of god within yourself,negative
theres the excop borgnine who busted a hooker stella stevens six times then married her,negative
theres the hippie singer theres got to be a morning after who turns to the company of a lonely man red buttons once her brother is killed,negative
and to round out the group the elderly couple jack albertson and shelley winters who live aboard the ship the beautiful teenage girl and her brother who are sailing alone and adventurous scotsman roddy mcdowall,negative
we get to know these people a little too well in the first thirty minutes of the poseidon adventure before straight faced ship captain leslie nielson looks in horror at the giant tidal wave headed right for the ship,negative
everyones in the giant ballroom at the time shortly past midnight of the new year when the ship turns first on its side then completely upside down,negative
the second incommand wants everyone to wait in the ballroom until help arrives but rebel hackman leads his small band of followers on a quest to the top of the ship,negative
in this case because the ship is overturned the top is the bottom,negative
or is the bottom the top,negative
either way we get to see a lot of bottoms because the two beautiful women in the crew are both conveniently wearing hot pants during the scenes where the camera shoots upwards while they climb up ladders and in the ballroom scene christmas trees,negative
thus begins an hour or more of hushed trips down long corridors through burning rooms etc while the ship slowly fills with water behind them,negative
its a race against the clock which is only mildly interesting,negative
the poseidon adventure works more as a bad movie to laugh at with all the melodrama that comes inbetween the nonthrilling action scenes,negative
the one note in borgnines onenote performance is to be a cranky old man that argues with hackman every step of the way while buttons and the hippie fall in love although since there isnt a sex scene we never find out if his buttons really are red and albertson and winters wonder if theyll live to see their grandsons birth,negative
shelley winters provides the most hilarious scene in the movie in a scene toward the end where water has flooded the next two rooms of the ship and hackman is preparing to dive under with a rope for the rest of them to pull along,negative
winters who has been the whiny fat woman throughout the movie stevens even notso affectionately calls her fatass in one scene finally finds her purpose,negative
i was the underwater swimming champ of new york three years running when i was seventeen she brags and before hackman can even ask her how she could be seventeen for three years shes swimming through the water her skirt billowing up around her hips showing off her cellulite or do you call it shellulite,negative
ridden thighs,negative
its not so much funny as innately disgusting which pretty much sums up the poseidon adventure as a whole,negative
in french the phrase film noir literally means black film,negative
webster defines it as a type of crime film featuring cynical malevolent characters in a sleazy setting and an ominous atmosphere that is conveyed by shadowy photography and foreboding background music,negative
classic film noir including such memorable fare as the big sleep the original cape fear and orson welles striking a touch of evil employed black and white photography to emphasize the long shadows associated with the genre,negative
color came into play with neonoir films like chinatown and blade runner,negative
l a confidential easily the best film of 1997 is a wonderful piece of contemporary neonoir filmmaking,negative
for a textbook example of how to take all the elements of neonoir and create an absolute mess theres palmetto,negative
based on just another sucker a short story written by british author rene raymond under the pseudonym james hadley chase palmetto shows what happens when a filmmaker puts style ahead of substance,negative
director volker schlondorff tin drum the handmaids tale stated we werent even sure for a long time if it was going to be a thriller or a comedy,negative
it shows,negative
palmetto is too preposterous too be taken seriously as a thriller and too ponderous to work as a comedy,negative
the story begins when journalist harry barber woody harrelson is released from prison,negative
someone turned states witness and revealed that harry was framed a reward for blowing the lid on corruption in the small florida town of palmetto,negative
bitter and broke harry plans to hitchhike to miami and start his life over but exgirlfriend nina gina gershon appears to return him to palmetto,negative
while hanging out at a bar he notices that a beautiful woman has left her purse in a phone booth,negative
harry pockets her cash only to have the woman reappear and catch him with her money in his pocket,negative
no problem though,negative
the radiant blonde is rhea malroux elisabeth shue the young wife of a very rich older man with heart problems and she has a proposition for harry,negative
rhea needs a threatening voice and someone to collect the ransom for the staged kidnapping of her teenage stepdaughter odette chloe sevigny,negative
the girls want to bilk a halfmillion dollar ransom from the old man and will happily give harry 50 000 for helping with the scam,negative
things go wrong of course,negative
odette is found dead leaving harry frantically trying to dispose of the corpse and cover his tracks,negative
in an ironic twist harry is asked to work for the local d a s,negative
office,negative
they need a press liaison to field questions about odettes kidnapping and feel that harry is the perfect man for the job,negative
not a bad setup for a noir film if only schlondorff knew how to handle the material but he never settles on a consistent tone,negative
the actors dont know what to do with their characters either muddling the proceedings even further,negative
as if that wasnt enough the story suffers from major problems in logic,negative
woody harrelson is a talented actor with an admirable willingness to take on risky parts but hes lost here,negative
presented as a crusading journalist who was horribly wronged it makes no sense that harry would be stupid and dishonest enough to get caught up in this scheme,negative
harrelson clearly doesnt know what to do with harrys character so he spends most of the film glowering sweating and generally acting miserable,negative
meanwhile elisabeth shue gives a goofy performance behaving like a vamp on nitrous oxide,negative
as the stepdaughter chloe sevigny lays on so many slurpy quirks that she comes off like juliette lewis jr despite a number of steamy scenes theres no chemistry between harrelson and the women,negative
to make matters worse schlondorff badly dubs in dialogue while the characters lips are running over each others bodies,negative
two particularly bad scenes highlight the films problems,negative
while driving with a body in his trunk harry has a minor car wreck and a cop shows up,negative
the officer wants to help change harrys flat tire and asks him to open the trunk,negative
harrys pathetic attempts to keep the trunk closed might have worked if played as comedy but under schlondorffs grim direction the scene is just embarrassing,negative
the films nadir comes when a bad guy prepares to kill harry and nina,negative
were supposed to be horrified watching our hero dangling over a bathtub filled with acid but by this point the film has foundered so badly that the scene is merely reminiscent of when jessica and roger rabbit were suspended over a vat of dip,negative
had palmetto been played with tongue firmly in cheek it might have been an entertaining shaggy dog story,negative
but under the harsh direction of schlondorff the film is just a sluggish paintbynumbers exercise in neo noir cluelessness,negative
avoid this nonsense and go see l a confidential instead,negative
what is this a homicide or a bad bmovie,negative
that is the prophetic question asked by one of the leads in one of the early scenes of this movie,negative
let me clear things up for you cupcake this isnt a bad bmovie its a really bad bmovie,negative
so bad its almost good,negative
almost but not quite,negative
the movie starts off in the 1950s with space aliens sending a botched experiment down to earth,negative
it is a bunch of sluglike creatures that kill people and take over their bodies,negative
the slugs first and only victim in the fifties is cryogenically frozen where he is of no danger to anybody,negative
that is until two loser university students unfreeze him in 1986,negative
he and the slugs inside him promptly begin wreaking havoc and turning more coeds into slug zombies,negative
a slightly crazed cop tom atkins and the requisite girl with the face of an angel jill whitlow join these two geeky university students jason lively and steve marshall to do battle with the slugs,negative
it more or less falls on the four of them to make the world safe again from the evil slugs,negative
the acting is bad with a capital b the story is worse,negative
and the special effects are somewhere between an old rerun of star trek and what you see in a home movie,negative
the only saving grace was the requisite titshot courtesy of jill whitlow,negative
it had absolutely nothing to do with the story but i liked it,negative
actually it was the high point of the movie for me,negative
of course that isnt really saying much,negative
the story moves around in a hap hazard fashion,negative
which gives it a leg up on some other horror films,negative
unlike most movies of this genre there actually is a story,negative
not a great one but it is there,negative
this is one in a long line of movies from the 1980s that were thrown together to capitalize off the success of the friday the 13th halloween and nightmare on elm street movies,negative
you could randomly select a movie out of the horror section of you local video store and probably luck into something just as good if not better,negative
but night of the creeps might make a nice addition to a bmovie horror marathon,negative
just dont be too upset if you cant find it,negative
you really wont be missing that much,negative
it would be hard to choose the best american political thriller,negative
some people would probably pick the manchurian candidate and others myself included would pick seven days in may,negative
both those films were tense exercises in chills,negative
the two films came out within two years of each other and both were directed by the same man john frankenheimer,negative
but that was 1962 and 1964 respectively,negative
for most of the rest of his career frankenheimer has turned out some decent films but has shown little of the promise that those two thrillers showed,negative
each of those films had memorable characters and a tense plot,negative
they had almost nothing in the way of chases or gunplay,negative
the thrills all came from the plot,negative
ronin is like a film made by another man,negative
somewhere behind all the shooting and explosions and car chases there are the rudiments ofa plot but we see only tiny pieces of it,negative
we get a clue here and one there as to what is going on but j d zeiks screenplay is a bit obscure,negative
the film begins explaining that a ronin is a masterless samurai,negative
when a samurai has failed in the job of protecting his master from death he becomes a ronin much like a gunfighter in the american west,negative
if you miss the opening do not worry,negative
this film will explain again what a ronin is,negative
sam played by robert de niro is the modern equivalent of a ronin,negative
he is a free agent who seems to have really good instincts about how to stay alive the world of a professional killer,negative
he clearly was in a dangerous business at one time and now he seems to be drifting around on his own somewhere in france,negative
sam is recruited from a montmartre bar by dierdre natascha mcelhone of the truman show an irish woman to be part of an action to steal a mysterious metal case,negative
dierdre is very tightlipped about what is in the case,negative
sam joins a team of four others vincent jean reno of the and mission impossible spence sean bean tvs richard sharpe and also patriot games and goldeneye and gregor stellan skarsgard of breaking the waves and good will hunting,negative
also along is larry skipp suddeth,negative
the group seems to know their business particularly sam but each is in his own way cold and professional with his own field of expertise,negative
their only human side seems to be in tensions among the members of the team,negative
the story is not very easy to follow,negative
it is never clear who is doublecrossing whom and who is working for whom,negative
somehow russians who may or may not be the russian mafia and irish radicals are involved trying to get their hands on a certain metal case,negative
some very good actors are involved in this film,negative
one wonders what they saw in the script,negative
the characters are mostly onedimensional professional killers,negative
they know their work and seeing their thought patterns adds some interest to the film but for this group deep feeling between two people is teaming up with another killer so that neither is killed,negative
by the end of the film we never really got to know anybody,negative
maybe that is the secret of why such good actors took parts since these are not very demanding characters to create,negative
in addition to the above characters the film also features jonathan pryce and michael lonsdale the latter of moonraker and of the superior thriller the day of the jackal,negative
as a revival of a sort of action film that was popular in the 1960s i was hoping that there would be something here to grab onto and enjoy,negative
unfortunately there are no deep characters and little to make us care who eventually ends up with the metal case or why they want it,negative
i rate ronin a 4 on the 0 to 10 scale and a 0 on the 4 to 4 scale,negative
nonspoiler incidentally the tale of the 47 ronin has been filmed multiple times usually under the title chushingura or as the 47 ronin,negative
also one frequently sees in japanese art the image of a man breaking down a door with a huge mallet,negative
this is the first blow of the 47 ronin,negative
its always a bad sign when the core audience of a film children are either walking out early or are halfasleep when the credits roll at the end of a film,negative
that about sums up the dreadful ugliness of 102 dalmatians a cold pea soup of cute animals stupid home alone antics a boring puppy love subplot between dumb humans and glenn close reprising her best joan crawford impression,negative
indeed walt disney is rolling over in his grave again cursing john hughes name for making the original liveaction 101 dalmatians one of the worst kiddie flicks of all time and now its sequel,negative
the main culprit behind the hideousness of 102 dalmatians is its predecessor 101 dalmatians,negative
the original made more than 100 million dollars at the box office spawned a torrid collection of collectible items that ended up months later in the discount bins of walmarts across the country and generally made every kid on the planet want a damn dalmatian pup for christmas,negative
well its been about four years since then and dalmatian fever is coming back and this time its digitally enhanced,negative
heres the story,negative
cruella de vil glenn close is released from prison due to the cure of her puppy homicide urges by one dr pavlov,negative
oh how witty,negative
she rejoins the world as a dog lover and is assigned to a probation officer who oddly turns out to be her victim from the original film,negative
cruella then becomes ella dog lover until the plot twists like a dog with his leash caught on the back of a moving truck and she becomes the evil vixen again,negative
a kidnapping plot unfurls again as cruella decides she still needs her dalmatian coat but she now needs 102 dalmatians instead of the commonly used 101 dalmatian formula,negative
at this point i was envying those kids filing out of the theater,negative
how low have glenn close and gerard depardieu as the films villain sunk in the film business,negative
its almost laughable in a sadistic way to watch close walk around in costumes that seem to be pulled from the wardrobe of flash gordon,negative
and depardieu,negative
how can a french guy have a bad french accent,negative
and never mind the toilet brush haircut,negative
the only minutely positive selling point i can even think to point out is the talking bird with a british accent courtesy of eric idle that thinks hes a rottweiler,negative
now thats funny,negative
deep rising gives you that sinking feeling both literally and figuratively not only does the movie take place on a cruise ship slowly being immersed into the middle of the ocean by a squidlike menace but the unfolding story is artificial silly and almost completely derivative of countless other and for the most part better films,negative
while dumb monster movies can at least be decent guilty pleasures take for example the schlocky mountain highs of last springs anaconda deep rising has no tongue to put in its cheek,negative
folks were only a month into the new year and already heres a candidate for one of its stinkiest releases,negative
most of the action takes place on the argonautica a luxury liner in the middle of its maiden voyage uhoh if these people had seen titanic then maybe theyd have known to stay home when its attacked by a giant tentacled sea creature,negative
the only survivors are slinky jewel thief trilian famke janssen argonautica owner canton anthony heald and a few other crew members,negative
a mercenary team lead by resourceful captain john finnegan treat williams board the argonautica looking for assistance after their own boat breaks down nearby,negative
but what their search of the ship uncovers is something bloodsoaked hungry and not very helpful,negative
the main problem with deep rising is its overt familiarity the movie makes absolutely no attempt to differentiate itself from most sci films in recent memory,negative
the concept is leviathan meets titanic with a dash of speed 2 thrown in for good or is that bad,negative
measure,negative
this monster is equal parts 20 000 leagues under the sea and the relic knows how to open doors like the raptors from jurassic park and even gets to expel a halfdigested victim a neat effect admittedly a la the giant snake in anaconda,negative
some of the attack sequences are straight out of jaws and alien,negative
a scene where the remaining survivors have to travel under water to escape death is right out of alien resurrection,negative
theres even a jet ski chase like hard rain,negative
and the list goes on,negative
watching deep rising s cast battle the beast is a murky chore in itself because none of them have welldeveloped characters nor do they seem to project even the slightest sense of fear when facing their enemy,negative
williams is affable enough but his finnegan just isnt believable,negative
an interesting supporting cast is thoroughly wasted pretty famke janssen best known as goldeneye s killer thighs is trapped in a forced romantic interest with williams while kevin j oconnor as finnegans mechanic provides comic relief with screechy manic shtick that gets old fast,negative
djimon honsou who received raves for his performance as a noble slave in decembers amistad pops up in a brief part,negative
he needs to stay away from the water,negative
the movies final shot is a groaner as is the 11thhour regurgitation of a subplot involving an onship saboteur,negative
as if a cast deserving of their snack foodfate isnt bad enough when you taunt the monster youre really asking for it deep rising is a slow stupid slog through a story without a single bright spot,negative
and since we all know that the higher the casualty rate is the closer we are to the end of the movie rooting for this overgrown squid to swallow the whole ship isnt out of the question,negative
the beach is a structurally confusing film that i can only describe has having multiple personality disorder,negative
every forty minutes of this twohour film begins with a new theme virtually discarding what has been set up in the preceding act,negative
it starts off purposefully as a film about an innocent man seeking new thrills in a dangerous environment,negative
but then in the second act the mood of the film abruptly changes and it becomes a story about a love triangle on an idyllic island paradise that evokes visions of blue lagoon,negative
forty minutes later the mood changes once more and it becomes a dumbed down version of lord of the flies where an isolated community is discovered where their moral code touts maintaining a sense of bliss at all costs,negative
by the time its over you can only scratch your head and wonder what this film was really meant to be about,negative
the main character of the beach is angstridden richard leonardo dicaprio,negative
he travels to the netherworld of bangkok where back alley merchants push their wares upon unsuspecting tourists and scantily clad women brazenly ask if youre looking for a good time,negative
richards voiceover tells the audience that he has come to this place because he is bored with his life and feels that one way to reinvigorate himself is to let go of the familiar and to enter into a world of the unknown,negative
this seedy environment is just what richard is looking for,negative
he checks into a fleabag hotel where he meets the crazed daffy robert carlisle,negative
he seems like a raving lunatic obviously high from heavy drug use and looking as if he is afflicted with some sort of psychosis,negative
though his jagged behavior would distress most of us richard listens to him as he speaks of a mysterious island that contains the most perfect beach that anyone has ever seen,negative
moreover the island itself flourishes with enough hemp plants that can make a small city high for life,negative
captivated by the idea he asks two other hotel guests to join him on his journey,negative
they are worldly etienne and the alluring francoise who have also come to thailand for reasons similar to richards,negative
once they finally arrive at this paradise however the mood of the story shifts to richards growing desire for francoise,negative
this particular plot point is weak at best because there is absolutely no question in my mind that francoise will wind up with richard,negative
etienne is about as exciting as fluffy white sand,negative
its odd that etienne never sees this coming but paradise has a way of hiding potential threats just out of view,negative
and once the three stumble across the hidden community mood shift imminent more events transpire that depict its hidden dangers,negative
for example there are marijuana fields close by patrolled by armed guards,negative
and the lagoon in which they swim invites the occasional shark,negative
there are several ideas that are introduced in the beach and each one could merit its own featurelength film,negative
theres the man vs nature angle the love triangle angle and the utopiagoneawry angle,negative
but the film meanders so tremendously that its entire purpose becomes blurred,negative
dicaprio as a result has an almost impossible time of trying to embody the different states of mind that he and the film goes through,negative
consequently the audience has an equally difficult time trying to keep up,negative
last summer a featurelength version of the avengers hit theaters to the tune of a unanimous critical panning,negative
based on the famous 60s television show the film was an enormous boxoffice flop and a huge disappointment for warner bros a year later the studio is up to their old tricks again with the unnecessary revival of the robert conrad program the wild wild west,negative
but it sounded promising the same tagteam of star will smith and director barry sonnenfeld who both contributed to make men in black such a financial success is at the reins again,negative
and costar kevin kline is attached to the project as well as a substantial budget to spice up the special effects,negative
i mean what could possibly go wrong,negative
the answer is just about everything,negative
wild wild west is a cinematic abomination a film that was so entirely pointless to begin with that it is never given a proper chance to get out of the gate,negative
there are a lot of fancy special effects and a handful of distinguished actors who try desperately to tunnel through the inane plot and make a lasting impression,negative
but the script is so deliriously uneven the entire movie so off course that no human being or technical achievement has a chance to salvage it,negative
at square one we have a bizarre case of casting,negative
will smith plays james west a renegade cowboy who was originally played by white actor robert conrad in the tv series,negative
my guess regarding the casting of africanamerican smith is a simple one the actor a cozy summertime release big bucks for all those involved,negative
smith is a very talented performer who usually brings swift assurance to any comic relief material but this is not an ideal role for him,negative
hes too much of a joker,negative
i heard that initial casting included george clooney in the lead role and frankly that sounds a lot more plausible,negative
what makes matters worse is that smith goes through the role with such selfassurance in his eyes you can practically sense his contentment with the fact that he knows wild wild west will be a huge hit at the summer box office,negative
the plot involves west and crossdressing government agent artemus gordon kevin kline who are assigned by the president to recover a group of kidnapped scientists,negative
the trail leads to the diabolical dr arliss loveless kenneth branagh a man with no lower body who speaks in a dry witty southern accent,negative
loveless has taken the countrys top technical minds hostage so that they can assist in his deranged plan of total government control using lethal superweapons to destroy entire towns,negative
one such weapon is an 80foot mechanical tarantula bearing eight spindly legs of thrashing metal and spewing enormous fireballs left and right,negative
the visual effects that bring this metallic bug to life are spectacular seamlessly blending computergenerated imagery with the western surroundings,negative
unfortunately all of these effects seem so detached from the story and can do little to support the films plot deficiencies which are undoubtedly the main problem,negative
wild wild west is a running gag that never truly works,negative
most of the jokes usually care of smith die on arrival,negative
if its one thing that could possibly be the saving grace its the performances and even they are mostly offkilter and poorly delivered,negative
kline is admirable but he has little to do but invent silly devices on the spot,negative
salma hayek is wasted as the romantic interest because she is viewed as little more than that window dressing to look pretty and create conflict between west and gordon,negative
branagh an esteemed shakespearean actor and director adds marginal enjoyment to the film,negative
but even he is so utterly weird and overthetop,negative
rarely is a film so lost in itself as wild wild west is,negative
i suppose theres always one turkey of the summer season a highly anticipated bigbudget release that manages to completely disappoint,negative
wild wild west is such a movie and will probably go down as one of the biggest disappointments of 1999,negative
but it is highly unlikely that this will go down in defeat at the box office,negative
perhaps after this audiences will be less assured when they see will smiths name stamped on a summer movie,negative
after such hits as independence day and mib wild wild west is not an impressive addition to the resume,negative
capsule gal is a 50sish london cockney gangster who has retired to spain,negative
his old associates want him for one last job and send the vicious don to give him an offer he cant refuse,negative
a standout performance by ben kingsley as don cannot save what is essentially a set of cliches recycled from old westerns,negative
0 4 to 4,negative
roger ebert asks in his review of sexy beast who would have guessed that the most savage maddog frothing gangster in recent movies would be played by,negative
ben kingsley,negative
my response would be that anyone who has seen alan arkin in wait until dark henry fonda in once upon a time in the west or anthony hopkins in the silence of the lambs should have guessed it,negative
they should know that the way for a film to create a really creepy sociopath is cast someone who generally plays mild sympathetic or even ineffectual character roles,negative
the same characteristics that make an actor seem gentle in most of his roles can work in his favor when a role calls for him to be fierce and vicious,negative
that is the principle that works for kingsley in sexy beast,negative
gary gal dove played by ray winstone has retired from a london career of crime and is living on a luxurious villa in spain,negative
life has become a routine of sunning himself and relaxing,negative
but his paradise is about to be shattered by a onetwopunch,negative
the first punch is a boulder that comes rolling down the hill next to the villa,negative
the second punch comes from gals past,negative
back in london gang boss teddy bass ian mcshane tvs lovejoy is planning to break into a safety deposit room in a bank and he wants gal,negative
he sends his most rabid henchman don logan ben kingsley to fetch gal,negative
don will accept any decision gal makes from yes to certainly,negative
however if gal says no don will do whatever it takes to turn it into a yes including threatening guys exporn star wife deedee amanda redman,negative
in the meantime don knows just how to get under everybodys skin,negative
kingsley makes don a compact package of fury and nastiness,negative
there are some serious problems in louis melliss and david scintos script that should have been caught before filming,negative
when we see the actual crime we have no idea why gal was so important to its success,negative
beyond an ability to use skindiving gear no special talents are required of him,negative
any local hood could have done what gal is needed for,negative
additionally the crime involves digging from a swimming pool to the bank vault flooding the vault,negative
no only could they have let the water out of the pool and avoided the complication altogether but there is by far too much water to be accounted for by what was in the pool,negative
in spite of the provocative title the story is cliched and overly familiar,negative
i know i have seen all the plot elements of sexy beast in old westerns like the law and jake wade,negative
the story is usually of the reformed outlaw a robert taylor type who has hung up his guns and is trying for a life of peaceful respectability,negative
the old gang however wants to do one more job with their old buddy and sends a rabid richard widmark type to go and git im,negative
it is not a great plot,negative
in sexy beast even the plot twists have gray beards,negative
perhaps the film has a little more respectability because it was made not as a western but as a stylish british gangster film,negative
it is an old plot dressed up to look new,negative
if the plot is old at least the style is creative,negative
this is director jonathan glazers first film but he has reputedly done some notable tv ads for guinness stout,negative
his style does have some unexpected touches including some very odd dream sequences,negative
cinematographer ivan bird uses a lot of half lit scenes,negative
we see one side of a persons faces,negative
but the other side fades into the darkness a sort of metaphor for the halfworld these characters inhabit,negative
half of everything that is happening is also kept hidden,negative
we yanks will have a hard time with some of the dialog,negative
at least in my theater it was difficult to make out the words with the quiet speaking the heavy accents and the cockney language,negative
sexy beast is a very and familiar minor plot lent respectability in the us by being done in what is here a still somewhat novel genre the london crime film,negative
the plot may be new to british crime films but it would be overly familiar as a western,negative
further respectability comes from ben kingsleys highpowered performance,negative
i give it a 4 on the 0 to 10 scale and a 0 on the 4 to 4 scale,negative
ready to rumble is not a masterpiece in film i have a problem even regarding it as a film,negative
its more of a show a big commercial for ted turners world championship wrestling wcw,negative
the movie is almost entirely about and fully showcases the wrestlers of the wcw like diamond dallas page goldberg and sting,negative
the story is very minimal and basic,negative
there are these two guys gordy david arquette and sean scott caan,negative
they are two twentysomething wrestling fans from wyoming,negative
when they go to a live event for the big match up there favorite wrestler jimmy king oliver platt is defeated and his career is announced to be over by the mean commissioner titus joe pantoliano,negative
gordy and sean decide to go on a quest to find jimmy and bring him back to the top and defeat the evil titus plans,negative
on the way they meet some people have some fun and clean up some portopotties,negative
sounds great huh well its not,negative
the movie makes many attempts at humor only a few of them work,negative
the jokes that make you laugh however do not outnumber the films many duds,negative
there is a funny repertoire between arquette and a convenience store cashier played by ahmet zappa,negative
the cashier is very mean to arquette so arquette dreams of ways to get him back,negative
i especially enjoyed one version in which they have a wrestling match and arquettes tag team partner is macho man randy savage,negative
they wrestle between the aisles knocking over cans and getting body slammed on the floor,negative
the other good part of the film is the sexual confrontation between arquette and rose mcgowan,negative
mcgowan plays sasha the head nitro girl the cheerleaders of the wcw,negative
she becomes attracted to gordy and they have some nice funny scenes together especially one scene in which arquette calls mcgowans breasts foreign objects than punches her directly into the face,negative
now what didnt work in this movie,negative
that would be the rest of it,negative
the flick was filled with stupid potty humor about farts and toilets,negative
the two lead characters work for a portopotty cleaning company and when they crash the truck the excrements spill all over the road,negative
its not funny its pathetic and brainless,negative
the film is giving homage to how blindly faithful of their wrestlers but not all wrestling fans are that way,negative
i watch it for entertainment and i would think some people would take offense to what is said throughout the movie,negative
the main characters in the film actually get to wrestle like that would happen to any fan especially to 2 that stalk a wrestler and sneak him back onto set,negative
also i wondered how they got into the backstage so easily they just walked right in,negative
i like wrestling,negative
i watch it at home and laugh,negative
its continuously funny and has great characters otherwise i wouldnt watch it,negative
this movie wasnt even funny or fun to watch like the wrestling on tv,negative
the only fun i had in the movie was pointing out the wrestlers i knew,negative
the funny thing was that many of the wcw featured wrestlers like saturn and chris benoit have left wcw for more money but are still featured in the film prominently,negative
the movie was too dimwitted to be funny,negative
it is possibly the most useless and underdeveloped film ever,negative
a recent film in this genre of fans would be the kiss fan film detroit rock city,negative
that movie was interesting well done and continuously funny unlike this film,negative
the acting was good plus the jokes had humor and made you laugh,negative
now that the scream trilogy is over arquette has nothing else to do so he has to do crap like this and be a spokesman in those dumb 1800callatt ads,negative
