text,sentiment
just as the planet gave a false facade of lifelessness first appearances given by the survivors proves to be just as false,positive
the excitement of the film comes not from the danger posed by the creatures but rather from watching the shifting allegiances and emotional growth of the characters as the planet serves as a deus ex machina of sorts to catalyze emotional growth,positive
a recurrent theme runs throughout the movie of faith whether it be religious or in a person and how that powers their motivations,positive
i found it telling that an accidental death occurs early on due to the misperception of a self professed atheist,positive
conversely imam constantly contributes any good fortune to allah,positive
one by one his perceived heaven sent blessings are taken away and crushed,positive
imam is forced to reassess his faith,positive
another character expresses belief in god along with a life long hate,positive
yet another character makes a decision that echoes the sentiments of christ about selflessness and has lasting repercussions for several of group,positive
it is a fascinating character study hiding under the guise of a scare flick,positive
special mention should be made of vin diesel who intriguingly conveys feral menace combined with a truly mesmerizing presence,positive
his character could have easily slipped into a parody of the baddass killing machine but twohy and diesel add surprising depth to riddick,positive
they can be excused for the two or three shwarzeneggerlike catch phrases that growl their way out of diesels mouth,positive
the movie has its flaws that can be nitpicked,positive
the creatures do look derivative of the ones in alien,positive
the dialogue isnt the freshest at times reminiscent of a bad comic book,positive
yes the appearance of riddicks vision skills are more than a little timely considering the situation,positive
these trappings are on the periphery of the story twohy is really trying to tell,positive
twohy may have lured you in under the pretense of scaring you with film fabricated boogieman but he shows the real boogieman to be the prejudices and beliefs we use to direct decisions in our lives,positive
note some may consider portions of the following text to be spoilers,positive
be forewarned,positive
its startling to consider that it was only a few years ago that film distributors would worriedly rearrange their summer release schedules in order to give the annual disney animated feature juggernaut a wide berth,positive
the lion king had just cracked 300 million domestic in gross to become one of the most profitable ventures in film history continuing to build on a sturdy base left by prior flicks aladdin and beauty and the beast,positive
since then though disneys animated features have shown an unbroken string of diminishing returns with pocahontas the hunchback of notre dame and this years hercules successively proving less and less potent,positive
with the once seeminglyimpregnable disney stranglehold on the market share suddenly looking mighty vulnerable and faced with their first serious competition in the animated film market from foxs anastasia disney has brought xmas home early by dusting off the feature which sparked the modern revival of feature animation the little mermaid,positive
while the animation for the film is as is typically the case for disney films unquestionably topnotch the magic in the little mermaid is not its animation but the wonderful innocence of its story and its rousingly superb music,positive
the films storyline is fairly straightforward young teen falls for handsome man father disapproves and assigns hapless chaperone to his daughter teen disobeys father and goes to desperate lengths to win her man except in this case the chaperone is a crab the teen is a young mermaid and the object of her desire is a human prince,positive
what makes the little mermaid so affecting and so emotionally resonant is the richness and charm of its characters and the sheer clarity and honest simplicity of their emotions,positive
from the moment mermaid ariel lays her eyes on prince eric shes resolutely smitten and shes such a pure and endearing character that one cant help but invest their heart with her,positive
this simple but touching love story coupled with a healthy dose of smart humour makes the little mermaid a remarkably captivating picture,positive
one of the interesting things about the little mermaid is something which now curiously dates it the voices cast for its motley crew of characters,positive
this film was produced just before the distracting concept of using celebrity voices became in vogue which started to a certain degree with beauty and the beast and was irrevocably exacerbated by robin williams muchheralded turn in aladdin by the release of the lion king and henceforth the majority of characters in the animated films were voiced by celebrities,positive
while its understandable that animated features lacking the namerecognition or drawing power of disney say baltos use of kevin bacon and bridget fonda or even anastasias showcasing of meg ryan and john cusack would be forced to turn to this strategy in order to hype their products its unfortunate that even disney has embraced this policy,positive
do we really need to hear say demi moore as esmerelda in the hunchback of notre dame,positive
is the films entertainment value really augmented by hearing a recognizable voice rather than a voice which best suits the role,positive
im not exactly on the edge of my seat for eddie murphy in the upcoming mulan,positive
fortunately the performers who voice the characters in the little mermaid although perhaps more obscure are impeccably cast,positive
chief among them is jodi benson a 1992 tony nominee for her stage work in crazy for you who voices the films heroine ariel to perfection with a wonderfully expressive speaking voice full of youthful vigor and gorgeous singing voice ms benson provides a most engaging anchor for the film,positive
shes the only reason id even consider catching flubber,positive
similarly samuel e wright is terrific in the showy role of sebastian the weary guardian crab,positive
he easily milks his lovable characters comic moments for all theyre worth and his rendering of two of the little mermaids big tunes under the sea and kiss the girl have become the stuff of legend,positive
pat carrol is deliciously villainous and vampy as the evil seawitch ursula while kenneth mars booming voice conveys the stern yet affectionate authority of ariels father king triton,positive
in large roles and small edie mcclurg as dotting busybody carlotta is ideal and rene auberjonois has great fun with his exuberant french chef the little mermaid is impeccably cast,positive
of course the little mermaid will probably be best remembered for its remarkable collection of songs composed by the songwriting team of alan menken music and howard ashman lyrics who had created little shop of horrors and would go on to compose beauty and the beast and aladdin for disney before mr ashmans untimely death,positive
not only are mr menkens tunes unbearably catchy but mr ashmans charming lyrics are fully integrated into the films storyline so that the songs are a virtual extension of the characters dialogue and consequently work wonderfully within the context of the film,positive
mr menkens score for the film is equally topnotch the sequence where eric voiced by christopher daniel barnes and ariel tour his kingdom in a horsedrawn carriage becomes magical and wondrous with mr menkens fine score,positive
it appears that most people prefer the delightfully colourful production number for the calypsostyled under the sea as joyfully crooned by mr wright which won the academy award and golden globe awards for best song indeed one of the many little joys in screening the film during its rerelease was listening to children scattered throughout the audience singing along with the tune but my favourite is ms bensons heartfelt rendition of the ballad part of your world an achingly beautiful tune of yearning and hope wonderfully lyricized by mr ashman which accompanied by the films most dazzlingly polished animation sequence packs an emotional wallop which literally brought tears to my eyes,positive
during the songs reprise which builds to a crescendo with ariel arching on a rock as a wave crashes in the cumulative effect is nothing short of breathtaking and one becomes acutely aware that this single instance is one of the finest in animation history,positive
as of this writing november 1997 has come to an end as has disneys limited 17day rerelease of the little mermaid,positive
theres no question that the primary motivation for if not the films reissue itself at least its timing was to reinforce disneys dominance in the animation market and provide direct competition to foxs costly new upstart animation division and their first major venture anastasia,positive
in every respect the rerelease of the little mermaid appears to be a success the films 1997 grosses have pushed its cumulative domestic gross over the magic 100 million mark the little mermaid proved to have remarkably strong drawing power for a film initially released only eight years ago and in many homes on video pulling in close to 10 million in its opening weekend and although nobody could possibly expect the little mermaid to possibly defeat the aggressivelymarketed anastasia in headtohead competition it siphoned enough from the fox films opening weekend totals to keep anastasia from the coveted weekend leader spot allowing for disneys odious flubber to sweep in on the subsequent week and wrestle the family demographic market share away,positive
but although disneys motives in the reissue of the little mermaid were selfserving and protectionist the real winner is the public,positive
any reason to put this film back into theatres is a good one and its a true joy to see this heartwarming gem back on the silver screen,positive
the little mermaid is the best film to come out of the disneys modern animation renaissance and one of the greatest animated films ever made,positive
in october of 1962 the united states found itself on the brink of nuclear holocaust when u2 spy plane flyovers of cuba revealed that the soviet union was actively deploying and installing medium range ballistic missiles 90 miles from the us,positive
president john kennedy bruce greenwood and his staff must face this major threat to world peace and stop soviet expansionism in director roger donaldsons dramatic recreation of the most dangerous crisis in american history in thirteen days,positive
one of the highlights to come out of madefortv movies was a 1974 entry called missiles of october that also recreated the historic event that almost embroiled the us ussr and the world in an all out nuclear showdown,positive
that teleplay starring william devane and martin sheen as john and bobby showed the political tensions of the period that brought to the fore the danger the world faced in those two weeks in 1962,positive
now a quarter of a century after the landmark tv movie director roger donaldson and producer kevin costner team together again the last time was for the taught spy thriller no way out to reenact the events of that most dangerous time in americas and the worlds history,positive
taken from the viewpoint of special assistant to the president kenneth p odonnell costner donaldson and crew recreate that volatile event once again as the country is plunged into what could have been total nuclear war,positive
as odonnell gets ready to head to work one october morning he deals with the usual family crises and problems,positive
meanwhile a u2 spy plane photo mission over cuba has produced some startling images medium range nuclear missiles in the first stage of deployment,positive
suddenly kens routine day switches into crisis mode as the president and his key advisor bobby begin to muster the considerable forces of the us military to face the soviet threat,positive
where thirteen days differs most from missiles of october is as expected in the scope of the project,positive
there is a big difference budgetwise between making a television docudrama and one that goes to the big screen,positive
it shows as the makers of thirteen days craft a recreation of the cuban missile crisis that encompasses not only the political intrigue within the white house it also depicts the events that took place as america girds itself for nuclear confrontation,positive
the cast a true ensemble is led surprisingly by bruce greenwood as jfk and not by kevin costner,positive
costners odonnell represents the family guy thing as the drama of the crisis has its impact on him and his family,positive
this puts a personal spin on the film as we see both the crisis and americas preparation for war and the pressure it brings to bear on those in the know,positive
kenny reassures his wife and kids that all will be okay and they will be safe but he knows that if the crisis comes to a head his family will be no more,positive
the meat of thirteen days is in the big picture not the microcosm of family though,positive
this is where the film stands out as we see the workings of our government on the highest levels,positive
the story does not just cover the faceoff between the worlds two most powerful countries it also depicts the animosity between the president and the,positive
the disaster of the bay of pigs invasion the year before left a distrustful taste in the mouths of the generals and admirals who blame the kennedys for not backing the cuban expatriates fighting fidel castro,positive
the missile crisis becomes a struggle for power as the air force want to flex their might and invade cuba while jfk wants to end the confrontation peaceably but with americas dignity and world leadership intact,positive
while the internal battle for power rages in the white house with air force chief curtis lemay kevin conway advising the president to bomb cuba into the stone age our armed forces are set into motion to stop the soviets with a blockade of offensive weapons to cuba,positive
this is where the political intrigues of high office are replaced by exciting action,positive
when the first confrontation takes place between a us warship and a soviet freighter the tension is palpable,positive
the most involving action sequence takes place late in the game as another u2 is sent up to shoot some snaps of the buildup and the fully prepared soviet forces launch an antiaircraft attack on the hapless pilot of the spy plane,positive
this is a sweaty palm sequence to say the least making you squirm in your seat as you try to help the pilot avoid those missiles,positive
the ensemble cast places greenwood as the first among equals with like weight given to all the principle players,positive
greenwood does not play act at being a caricature of jfk foregoing the typical kennedy boston accent,positive
instead he plays the man as a powerful figure who has to maintain the dignity of the office directing his subordinates but giving them the latitude to make clear all of his options,positive
kennedy used this decision by committee method to good effect as his senior staff uncovers all the options available to the president,positive
costner as ken odonnell is really a supporting cast member as a kennedy crony brought on board as a personal political favor,positive
costner plays odonnell as if he crammed on old jfk speeches with a forced kennedyesque twang to his speech,positive
the rest of the players are first rate from start to finish with steven culp looking and sounding just like robert kennedy,positive
the rest of the familiar players in this drama are uniformly well cast too,positive
standing out are michael fairman as the beleaguered us ambassador to the un adlai stevenson who was forced to become the challenging voice of the united states in the united nations and i remember the confrontation vividly,positive
the filmmakers capture the accusations laid down by stevenson with accuracy using old style video footage to good effect,positive
dylan baker has the look and feel of the intelligentsia as the brainy secretary of defense robert mcnamara,positive
kevin conway gives his general lemay the right bomb them to hell attitude,positive
also notable is christopher lawford as navy pilot william ecker who with his wingman takes on the dangerous mission of a lowlevel photo recon into the heart of cuba bravely challenging kenny odonnells admonition don get shot,positive
tech credits are superb across the board with an admirable depiction of the us armed forces being placed on a war footing,positive
its an impressive production with the careful use of period aircraft and ships that gives the film a veracity fitting the event,positive
solid costuming by isis mussenden is subtle but has the look of the kennedys,positive
there is the usual array of vintage cars from the period to make things look right,positive
the special of the u2 sequences are a nice crafting of computer imaging,positive
the cuban missile crisis is probably the most intense two weeks that the united states has ever faced in its survival as a world leader,positive
helmer donaldson and his fine crew and cast have given the depiction of this crucial event with the care and attention to details that make this one of the finest docudramas of the year,positive
i give thirteen days an a,positive
heres a word analogy amistad is to the lost world as schindlers list is to jurassic park,positive
in 1993 after steven spielberg made the monster dino hit many critics described schindlers list as the directors penance as if there was a need for him to apologize for making a crowdpleasing blockbuster,positive
now after a threeyear layoff spielberg is back with a vengeance,positive
once again his summer release was special effectsloaded flick with dinosaurs munching on human appetizers,positive
now following his 1993 pattern he has fashioned another serious inspirational christmas release about the nature of humanity,positive
that film is amistad,positive
although not as masterful as schindlers list amistad is nevertheless a gripping motion picture,positive
thematically rich impeccably crafted and intellectually stimulating the only area where this movie falls a little short is in its emotional impact,positive
watching schindlers list was a powerful almost spiritual experience,positive
spielberg pulled us into the narrative absorbed us in the drama then finally let us go exhausted and shattered threeplus hours later,positive
aspects of the movie have stayed with me ever since,positive
amistad while a fine example of film making is not as transcendent,positive
the incident of the ship la amistad is not found in any history books but considering who writes the texts thats not a surprise,positive
however the event is a part of the american social and legal fabric and while amistad does not adhere rigorously to the actual account most of the basic facts are in order,positive
several mostly minor changes have been made to enhance the films dramatic force,positive
on the whole while amistad may not be faithful to all of the details of the situation it is true to the spirit and meaning of what transpired,positive
one stormy night during the summer of 1839 the 53 men imprisoned on the spanish slave ship la amistad escape,positive
led by the lionhearted cinque djimon hounsou they take control of the vessel killing most of the crew,positive
adrift somewhere off the coast of cuba and uncertain how to make their way back to africa they rely on the two surviving spaniards to navigate the eastward journey,positive
they are tricked however and the la amistad which makes its way northward off the united states eastern coastline is eventually captured by an american naval ship near connecticut,positive
the kidnapped africans are shackled and thrown into prison charged with murder and piracy,positive
the first men to come to the africans defense are abolitionists theodore joadson morgan freeman and lewis tappan stellan skarsgard,positive
they are soon joined by roger baldwin matthew mcconaughey a property attorney of little repute,positive
aided by advice from former president john quincy adams anthony hopkins baldwin proves a more persuasive orator than anyone gave him credit for and his central argument that the prisoners were illegally kidnapped free men not property convinces the judge,positive
but powerful forces have aligned against baldwins cause,positive
current president martin van buren nigel hawthorne eager to please southern voters and 11year old queen isabella of spain anna paquin begins pulling strings behindthescenes to ensure that none of the africans goes free,positive
at its heart amistad is a tale of human courage,positive
cinque is a heroic figure whose spirit remains unbreakable regardless of the pain and indignity he is subjected to,positive
he is a free man not a slave and while he recognizes that he may die as a result of his struggle he will not give it up,positive
effectively portrayed by newcomer djimon hounsou whose passion and screen presence arrest our attention cinque is the key to viewers seeing the amistad africans as more than symbols in a battle of ideologies,positive
they are individuals and our ability to make that distinction is crucial to the movies success,positive
to amplify this point spielberg presents many scenes from the africans pointofview detailing their occasionallyhumorous observations about some of the white mans seeminglystrange rituals,positive
the larger struggle is of course one of defining humanity,positive
as the nazis felt justified in slaughtering jews because they viewed their victims as subhuman so the proslavery forces of amistad use a similar defense,positive
the abolitionists regard the africans as men but the slavers and their supporters see them as animals or property,positive
in a sense the morality of slavery is on trial here with the specter of civil war which would break out less than three decades later looming over everything,positive
amistads presentation of the legal and political intricacies surrounding the trial are fascinating making this movie one of the most engrossing courtroom dramas in recent history,positive
four claimants come forward against the africans the state which wants them tried for murder the queen of spain who wants them handed over to her under the provision of an treaty two american naval officers who claim the right of high seas salvage and the two surviving spaniards from la amistad who demand that their property be returned to them,positive
baldwin must counter all of these claims while facing a challenge to his own preconceived notions as the result of a relationship he develops with cinque,positive
even though attorney and client are divided by a language barrier they gradually learn to communicate,positive
aside from cinque who is a fullyrealized individual characterization is spotty but the acting is topnotch,positive
matthew mcconaughey successfully overcomes his pretty boy image to become baldwin but the lawyer is never particularly welldefined outside of his role in the la amistad case,positive
likewise while morgan freeman and stellan skarsgard are effective as joadson and tappan they are never anything more than abolitionists,positive
nigel hawthorne who played the title character in the madness of king george presents martin van buren as a spineless sycophant to whom justice means far less than winning an election,positive
finally theres anthony hopkins whose towering portrayal of john quincy adams is as compelling as anything the great actor has recently done,positive
hopkins who can convincingly play such diverse figures as a serial killer an emotionallycrippled english butler and richard nixon makes us believe that he is adams,positive
his tenminute speech about freedom and human values is unforgettable,positive
one point of difference worth noting between amistad and schindlers list is this films lack of a welldefined human villain,positive
schindlers list had ralph fiennes superblyrealized amon goeth who was not only a threedimensional character but a personification of all that the nazis stood for,positive
there is no such figure in amistad,positive
the villain is slavery but an ideology no matter how evil is rarely the best adversary,positive
it is to spielbergs credit that he has fashioned such a compelling motion picture without a prominent antagonist,positive
amistads trek to the screen which encountered some choppy waters author barbara chaseriboud has cried plagiarism a charge denied by the film makers comes in the midst of an upsurge of interest in the incident,positive
an opera of the same name opened in chicago on november 29 1997,positive
numerous books about the subject are showing up on bookstore shelves,positive
it remains to be seen how much longevity the amistad phenomena has but one thing is certain with spielbergs rousing substantive film leading the way the spotlight has now illuminated this chapter of american history,positive
take a number fill out a form and wait your turn,positive
starring kati outinen kari v n nen sakari kuosmanen elina salo written directed by aki kaurism ki cinematography by timo salminen,positive
it might be possible to call drifting clouds a satire or a black comedy but that would imply a sense of anger of vitriol of energy drifting clouds is what you get when the rage and vitality are gone,positive
it is the sad slow story of lauri and ilona a married couple caught between the wheels of capitalism as it grinds inexorably onward,positive
he loses his job as a tram driver because everyone drives cars nowadays,positive
within a couple of months she loses her position as a head waiter when her restaurant is bought out by a chain and the entire staff replaced,positive
a conversation early in the film reveals a lot about their situation,positive
lauri has surprised ilona by buying her a tv which she greets with little enthusiasm,positive
she notes that they havent finished paying for the bookshelves or the couch yet,positive
he says that in four years the payments will be done and then they can buy some books for the shelves,positive
it would pass as deadpan humour if it wasnt spoken with such resigned weariness,positive
this sets the tone for the rest of the movie,positive
there is humour and idiosyncracy at the periphery but at the centre there is frustration and futility and sorrow for the ways in which the logic of profit reduces people until their worth is equated solely with their earning capacity,positive
there is an element of political commentary in this critique of the mechanisms of capitalism and the stultifying social environment it creates but in drifting clouds the political is subsumed by the personal the movie is about two people and what happens to them and nothing else matters,positive
lauri and ilona live lives starved for friendship respect culture passion,positive
they go to the movies and walk out past old posters for latalante and largent but the movie they have just seen is a pointless violent unfunny comedy,positive
their house and workplaces are uniformly unpleasant painted and upholstered in lifeless colours ugly greens dull reds insipid blues full of inelegantly functional objects and appliances,positive
the art design is impeccable in its tawdriness and director aki kaurism ki often matches the colour of characters clothes with the background colour lighting so that it seems as if they are almost physically fading into the environment,positive
there is no suggestion of sexuality in the relationship ilona and lauri sleep in separate beds and their gestures of affection lack the heat of desire their lives are now bound by something more complex and desperate than love,positive
their downward downsized downtrodden lives have a momentum that is almost comic as one setback succeeds another bottoming out when lauri stakes all their remaining money on the spin of a roulette wheel,positive
it must have been tempting to play the story for more laughs more farce more deadpan wit but the films great strength is the sober empathic manner in which it observes lauri and ilonas misfortunes,positive
irony would be an injustice,positive
situations and settings are broad and exaggeratedthis is not realismbut they are not distorted,positive
the emotions are authentic,positive
if it is difficult to laugh at anything that happens despite the droll performances the laconic humour thats because kaurism ki brings such compassion and understanding to the manifold indignities that are suffered,positive
he shows us how humiliating it must be for a woman of thirtyeight who has worked long and hard to win a respectable position to be forced to accept a job as a dishwasher in a twobit restaurant how humiliating it must be for a man nearing 50 to confront his wifes former employer demanding the rest of her wages only to have the crap beaten out of him unable to land a single punch when the employer and his cronies refuse to give him the money,positive
all this is observed keenly with great economy every cut every line of dialogue is judicious,positive
if most films are novelistic in their telling this one brings the focus and concentration of a short story to bear,positive
but what is gained in nuance and acumen is rather undermined by the sense that the material barely accommodates the 96minute running length,positive
i have seen many movies far less profound less humane less necessary than drifting clouds but they filled me with an urge to watch them again and this one did not,positive
it does not need to be seen twice its every detail and implication can be absorbed in one viewing,positive
it is not a movie that will be seen by a large audience because it cannot be pitched to one,positive
there is no selling point,positive
it is all understatement restraint melancholy,positive
the characters are unremarkable their best years behind them their dreams dissipated it takes all the effort they can muster just to pay the bills,positive
this does not make them less fascinating merely less marketable which is a shame because this is a movie which should be seen precisely because it pays attention to people and emotions that most movies prefer to ignore,positive
it engages us and touches us and resolvessurprisingly and movinglyinto something resembling a happy ending,positive
the only thing greater than the illluck that governs the characters lives is their refusal to give in to despair,positive
their persistence is rewarded with what might be called a feelgood ending elsewhere but not here because this ending differs in kind from most such endings this one has truly been earned,positive
the party is one of those classic slapstick comedies that will leave you at times cracking up,positive
the film takes place for the most part in realtime during an exclusive evening party that is attended only by the biggest names in hollywood,positive
hrundi v bakshi played very well by peter sellers is a struggling actor who just came to america from his homeland india,positive
hrundi tries out his acting talents but it seems that he just isnt cut out for the job,positive
on the set of his current film that he stars in hrundi seems to make everything go for the worse,positive
during the filming of this movie set in the 1800s hrundi manages to annoy the director herbert ellis in any way he can,positive
this includes a pitiful acting job in many scenes wearing an underwater watch in one scene and accidentally detonating a massive set,positive
many of the hollywood producers and big names want hrundi out of the business forever,positive
and when the director makes a personal phone call to mr clutterbuck j,positive
edward mckinley pleading for hrundis ejection from hollywood everything is pretty much over for hrundi,positive
clutterbuck writes his name down on a piece of paper to insure that hrundi will never again work in hollywood,positive
but when this piece of paper turns out to be the guest list for clutterbucks exclusive party hrundi is invited and certain chaos is bound to occur,positive
of course as predicted hrundi causes lots of trouble,positive
each scene in which hrundi encounters a situation usually one that he cant handle is almost always very humorous,positive
and each scene with hrundi and the drunken waiter who is alone hilarious adds to the comedy in a great way,positive
the party can be compared to many other films of its type specifically the trio of naked gun movies and the airplane movies but the party is a delightful movie that incorporates very well played out comedy into believable situations,positive
it also includes a number of memorable scenes can anyone say birdy numnum,positive
if youre in the mood for fun and enjoyable slapstick comedy check out the party,positive
its not going to be one of your alltime favorites but if you enjoy this type of humor youll enjoy the party,positive
capsule the verma family is having a wedding and all the relatives will come for the multiday festivities,positive
mira nairs film is pleasant enough with a little human drama a few family secrets some sadness and some happiness,positive
you have seen it all before but perhaps not from india,positive
the photography is colorful and the music is very agreeable,positive
low 2 4 to 4,positive
mira nair previously directed salaam bombay and mississippi masala,positive
her newest film written by sabrina dhawan is very similar to previous films like betsys wedding but it is set in new delhi,positive
a wealthy family is having a wedding,positive
an indian wedding is a multiday affair as much a family reunion as a nuptial,positive
even more than in the us it is an excuse for a lavish and extravagant family gettogether,positive
the film shows us what the family does together and at the same time follows several family members individual story lines,positive
aditi verma is marrying hemant an indian engineer working in the us,positive
she had previously had a relationship with vikram her supervisor,positive
latit her father played by naseeruddin shah is juggling many problems not the least of which is worrying about the caterer has hired pk dubey,positive
dubey is a rather eccentric man with a taste for eating the marigolds he uses for decoration,positive
even dubey will soon be romantically entangled when he becomes interested in alice one of the family servants,positive
several family members arrive giving rise to several plotlines involving sex family secrets or both,positive
there are heartbreaks and there are people falling in love,positive
some of the subjects covered are probably near taboo for indian films,positive
western audiences will appreciate a look at unfamiliar indian customs like women painting their hands with henna,positive
on the other hand it was not clear to me at least if scenes like the family singing together are typical of indian culture or if they are a convention of indian musical films,positive
this seems a particularly westernized family with the father wearing american designer sweaters and the family speaking mostly english,positive
the latter will however help with an international release,positive
sabrina dhawans screenplay is vibrant with witty dialog,positive
we have seen films with plotting very much like this but the indian setting makes a great deal of difference,positive
director mira nair calls the film an affirmation of life,positive
i rate it a 7 on the 0 to 10 scale and a low 2 on the 4 to 4 scale,positive
one never quite knows what one is going to get with a mamet film,positive
his american buffalo is a setbound piece that has very little plot,positive
sometimes he will tell a story that really moves,positive
heist is mamet doing his most entertaining work,positive
unlike his the spanish prisoner there are no lapses in credibility,positive
heist is probably the best mamet thriller since house of games,positive
it is the kind of plot with which you are never sure who will doublecross whom and frequently it is mamet doublecrossing the viewer,positive
watching the films team getting around security the viewer is frequently asking himself either what the heck are they doing,positive
or why didnt anybody think of that before,positive
appropriately enough heist opens with a very clever jewelry store job,positive
it is so clever that one wonders if mamet really thinks up all these ideas himself or if he has help from professional magician and con expert ricky jay now a regular actor in mamet films,positive
this is a robbery that works like a welloiled machine,positive
there is just one problem and it is enough to get joe moore played by gene hackman filmed on a security camera,positive
now joe has to get out of the business,positive
it was coming time anyway,positive
joes team including bobby blane delroy lindo fran moor rebecca pidgeon and pinky pincus ricky jay is going to split up and go separate ways,positive
but crime boss bergman danny devito is pulling the strings and he says that joe and his people have to manage one more robbery,positive
and he has to take along a young kid the short fused jimmy silk sam rockwell,positive
immediately it is obvious that there is more going on than meets the eye,positive
much of what distinguishes heist is mamets dialog,positive
remarkably it serves a double purpose,positive
the robbery team sounds at once very professional and at the same time it has mamets special feel for dialog,positive
hackman has lines like everybody needs money,positive
thats why they call it money,positive
mamets timing is perfect in the direction but terrible in the production,positive
the plot is coincidentally a lot like the plot of the recent the score which is in fact a very similar story,positive
both are good films perhaps for some of the same reasons,positive
but at least on a high level they are much the same story,positive
the other problem with the timing of heist is that it involves airport security and clever ways to get around them,positive
i saw the film at the toronto international film festival on september 12 2001,positive
that made the subject matter just a little too timely,positive
my understanding is that the release will be delayed,positive
my biggest problem with the film is that rebecca pidgeons acting at times seems very poor,positive
it is some kind of mamet trademark i do not understand to have women talk without inflection as if they are just reading the words for the first time,positive
it is an irritation and distracts us from what is otherwise a very good thriller,positive
it is one i rate an 8 on the 0 to 10 scale and a high 2 on the 4 to 4 scale,positive
the word rest in the title should be stressed since this is a movie that lacks any action scenes at all,positive
what does takes place is more based on character development,positive
the film starts right in the middle of the lives of four people nick beth carol and sid,positive
what they have done earlier is for the most part only hinted at,positive
nick and beth have a relationship and have decided to move from enfield arizona to butte montana,positive
and i who thought that butte was pronounced slightly different,positive
carol is nicks exgirlfriend and beths best friend sid is a jointsmoking painter that comes to repaint their house before the new tenants move in,positive
obviously based on a stage play the problem with the movie is that theres a lot of things left out,positive
its not obvious that nick and beth are in love with each other the reason why nick was fired from his job isnt mentioned,positive
and why nick suddenly decide to go visit his parents remain a mystery when he hasnt seen them for many years,positive
set in a small fictional,positive
town in arizona was a good move since this makes the film focus on the four characters and not on their surroundings,positive
the name of the city is not important this could take place anywhere with four young people in a house discussing life and the future,positive
particularly impressive is bridget fonda as beth who end up in bed with sid when her fiance nick leaves her,positive
not an actress that i have found interesting earlier or seen many pictures with but ill keep an eye on her in the future,positive
interesting trivia this was rated r in the us but rated barntill ten in sweden wich means that anyone at any age can see it,positive
i feel no hesitation in saying that theres something about mary is the best film that i will see all year,positive
from the moment the credits started to roll at the end of the picture there was no doubt in my mind that i had seen a masterpiece that will remain unsurpassed in the remaining months of 1998,positive
it is that good of a film,positive
when gene siskel said this about fargo only a few months into 96 i dismissed the notion as ridiculous,positive
how could you possibly know that a film is so great that nothing you could possibly see in the future could beat it,positive
but after seeing the farrellys hilarious and surprisingly heartfelt masterwork i now know what siskel was talking about,positive
once in a very great while a film comes along that is so daring so brilliant and simply so enjoyable that at the end you just want to stand up and cheer,positive
and you know at that instant that you have just experienced something very special,positive
now for the shocker mary is the grossest and most disgusting film i have ever viewed pink flamingos obviously notwithstanding,positive
the movie is so rude and i guess inappropriate in nature that i had a hard time sitting in a theater watching it with my parents luckily i had seen it before them so i could warn the about what they were in for,positive
forget blazing saddles animal house and even the former king of grossout comedy monty pythons meaning of life they were all only preludes to the farrellys assault on the senses,positive
in fact this may even be the funniest film ive ever had the pleasure of seeing the only real contender is monty python and the holy grail and most certainly the most hilarious to come out all decade,positive
but as funny as it is something also has to be said about the overall sweetness of mary it has a huge heart,positive
you see the farrellys are truly gifted filmmakers,positive
they dont just present you with a string of dick and fart jokes although there are plenty to go around,positive
they also very wisely add an unbelievable amount of charisma to the main characters and actually have them develop as the story progresses,positive
its funny though,positive
if you just look at an outline of the story it seems kind of contrived and predictable,positive
but believe me it is anything but,positive
ben stiller plays ted a very shy and clumsy teenage geek who lusts after the school babe mary cameron diaz,positive
after he sticks up for her retarded brother warren w,positive
early brown the cameraman believe it or not from scream his dreams come true when she invites him to the prom,positive
in one of the films funniest scenes something goes wrong i wont ruin it for those who know nothing about the film and ted is unable to face mary ever again,positive
jump to the present,positive
after years of selfloathing ted finally hires private detective pat healy a suitably slimy matt dillon to track her down so he can have one last chance at winning the woman he has loved since high school,positive
healy finds that mary is still a fullblown hottie and decides to try and keep her for himself,positive
admittingly the basic story line leaves a little to be desired,positive
after all with a notreallyallthatfunny premise how can you sustain laughter for nearly two hours,positive
somehow the farrellys pull it off,positive
the performances here are also right on target,positive
as ted stiller adds just the right amount of clumsy charm to make his character not irritating as he would normally be but very lovable,positive
and cameron diaz is perfect in her role for obvious reasons but the actor who really grabs your attention is w earl brown as marys brother,positive
no other actor has even come close to playing a mentally retarded man with as much natural ease as brown displays here,positive
i know he wont be nominated but this is the guy who should not be counted out when it comes time to hand out the oscar nods in february,positive
as good as the actors are though its the directors movie all the way,positive
i guarantee that on almost every other top ten list at the end of the year you will see the number one space occupied by steven spielbergs wwii epic saving private ryan,positive
and yes that is a great film worthy of the recognition it has been getting,positive
but which is harder making a great war film or having your audience laugh so hard that they cant breath for minutes at a time,positive
